Sell_to_Customer_Name,DOMAIN,Shortcut_Dimension_Code,City,Customer_ID,TOTAL,SUM_TOTAL,Description,Currency_Code,Quantity,Unit_Price,Size,Gen_ Bus_ Posting Group,Document_Type,Order_Date_Year,Order_Date_M&Y,Global_Dimension_Code,Gen_ Bus_ Posting_Group,Gen_Prod_ Posting_Group
Notore Chemical Industries Limited,Agriculture and Chemical Manufacturing Sector,Others,RIVERS,00041,6286,0,Reports,USD,1,480,Small Quanity,DOMESTIC,0,2017,Mar-52,MS-CRM,DOMESTIC,SOFTWARE
Notore Chemical Industries Limited,Agriculture and Chemical Manufacturing Sector,Others,RIVERS,00041,6286,0,Pages,USD,1,480,Small Quanity,DOMESTIC,0,2017,Apr-52,MS-CRM,DOMESTIC,SOFTWARE
Notore Chemical Industries Limited,Agriculture and Chemical Manufacturing Sector,MS-NAV,RIVERS,00041,6286,6286,Pages,USD,0,20850,Small Quanity,DOMESTIC,0,2017,May-52,MS-CRM,DOMESTIC,SOFTWARE
MOUKA LIMITED,"Consumer Goods, Manufacturing, and Distribution Sector",Others,LAGOS,00118,480,480,Tables,USD,1,480,Small Quanity,DOMESTIC,0,2017,Jun-52,MS-CRM,DOMESTIC,SOFTWARE
Flour Mills of Nig. Plc.,Food and Agriculture Sector,Others,LAGOS,00001,18767,0,Full Concurrent CAL ,USD,10,1800,Small Quanity,DOMESTIC,0,2017,Jul-52,MS-CRM,DOMESTIC,SOFTWARE
Flour Mills of Nig. Plc.,Food and Agriculture Sector,Others,LAGOS,00001,18767,0,SQL Server License ,USD,10,76,Small Quanity,DOMESTIC,0,2017,Aug-52,MS-CRM,DOMESTIC,SOFTWARE
Flour Mills of Nig. Plc.,Food and Agriculture Sector,Others,LAGOS,00001,18767,18767,SQL Server License ,USD,1,7,Small Quanity,DOMESTIC,0,2017,Sep-52,MS-CRM,DOMESTIC,SOFTWARE
Lababidi Holdings Limited,Investment Sector,MS-AX,LAGOS,00039,12661.6,12661.6,MS Dynamics 365 BC License,USD,1,12661.6,Small Quanity,DOMESTIC,0,2016,Oct-52,MS-CRM,DOMESTIC,SOFTWARE
Fan Milk Plc,Food and Beverage Sector,Others,IBADAN,00023,2666220,0,Limited Concurrent CAL ,NGN,20,133200,Large Quantity,DOMESTIC,0,2017,Nov-52,MS-CRM,DOMESTIC,SOFTWARE
Fan Milk Plc,Food and Beverage Sector,Others,IBADAN,00023,2666220,2666220,SQL Server License ,NGN,1,2220,Small Quanity,DOMESTIC,0,2017,Dec-52,MS-CRM,DOMESTIC,SOFTWARE
IHS Nigeria Plc,Telecommunications Infrastructure Sector,Others,LAGOS,00079,5506660,5506660,MS Dynamics 365 BC License,NGN,1,5506660,Small Quanity,DOMESTIC,0,2015,Jan-53,MS-CRM,DOMESTIC,SOFTWARE
Murphy Shipping & Commercial Services Limited,Logistics and Maritime Services Sector,Others,LAGOS,00043,1000000,1000000,50% of software implementation fee in advance,NGN,1,1000000,Small Quanity,DOMESTIC,0,2015,Feb-53,MS-CRM,DOMESTIC,SOFTWARE
FRIGOGLASS WEST AFRICA LIMITED,Manufacturing and Industrial Sector,Others,IBADAN,00104,18792,0,CONCURRENT USER CAL,NGN,5,360,Small Quanity,DOMESTIC,0,2015,Mar-53,MS-CRM,DOMESTIC,SOFTWARE
FRIGOGLASS WEST AFRICA LIMITED,Manufacturing and Industrial Sector,Others,IBADAN,00104,18792,0,CONCURRENT USER CAL,USD,10,1440,Small Quanity,DOMESTIC,0,2015,Apr-53,MS-CRM,DOMESTIC,SOFTWARE
FRIGOGLASS WEST AFRICA LIMITED,Manufacturing and Industrial Sector,Others,IBADAN,00104,18792,18792,BUSINESS READY ENHANCEMENT PLAN,USD,1,2592,Small Quanity,DOMESTIC,0,2015,May-53,MS-CRM,DOMESTIC,SOFTWARE
Abiola Adewale,Retail & Commerce Sector,Others,LAGOS,null,13185,13185,THE MICROSOFT DYNAMICS NAV PERPETUAL ,USD,1,13185,Small Quanity,DOMESTIC,0,2014,Jun-53,MS-CRM,DOMESTIC,SOFTWARE
Shoreline Power Company Limited,Energy Sector,Others,LAGOS,00010,26873,26873,THE MICROSOFT DYNAMICS NAV PERPETUAL ,USD,1,26873,Small Quanity,DOMESTIC,0,2014,Jul-53,MS-CRM,DOMESTIC,SOFTWARE
Goldlink Insurance Plc,Insurance Sector,Others,LAGOS,00092,17010,17010,THE MICROSOFT DYNAMICS CRM 2013 LICENSE,USD,1,17010,Small Quanity,DOMESTIC,0,2014,Aug-53,MS-CRM,DOMESTIC,SOFTWARE
WECO Systems International Ltd,Information Technology and Telecommunications Sector,MS-NAV,LAGOS,00024,41890.8,0,Business Enhancement Plan,USD,1,9175.2,Small Quanity,DOMESTIC,0,2014,Sep-53,MS-CRM,DOMESTIC,SOFTWARE
WECO Systems International Ltd,Information Technology and Telecommunications Sector,MS-NAV,LAGOS,00024,41890.8,41890.8,Lapsed Period,USD,1096,29.85,Large Quantity,DOMESTIC,0,2014,Oct-53,MS-CRM,DOMESTIC,SOFTWARE
TKJ International Limited,Construction and Engineering Sector,Others,LAGOS,00093,11020,11020,THE MICROSOFT DYNAMICS AX 2012 R3 LICENSE,USD,1,11020,Small Quanity,DOMESTIC,0,2014,Nov-53,MS-CRM,DOMESTIC,SOFTWARE
DANGOTE PEUGEOT AUTOMOBILE NIGERIA,Automotive Manufacturing Sector,Others,KADUNA,00237,10000,10000,Payroll Module,USD,1,10000,Small Quanity,DOMESTIC,1,2024,Dec-53,MS-CRM,DOMESTIC,SOFTWARE
IHS Holding Limited,Telecommunications Infrastructure Sector,Others,LAGOS,00079,0,0,Licenses,NGN,1,0,Small Quanity,DOMESTIC,0,2014,Jan-54,MS-CRM,DOMESTIC,SOFTWARE
Chicason Group,"Manufacturing, Real estate and Investment Sector",MS-AX,LAGOS,00137,452848.92,0,Others,USD,1,40471.8,Small Quanity,DOMESTIC,1,2024,Feb-54,MS-CRM,DOMESTIC,SOFTWARE
Chicason Group,"Manufacturing, Real estate and Investment Sector",MS-AX,LAGOS,00137,452848.92,0,Others,USD,1,40471.8,Small Quanity,DOMESTIC,1,2024,Mar-54,MS-CRM,DOMESTIC,SOFTWARE
Chicason Group,"Manufacturing, Real estate and Investment Sector",MS-AX,LAGOS,00137,452848.92,0,Others,USD,1,40471.8,Small Quanity,DOMESTIC,1,2024,Apr-54,MS-CRM,DOMESTIC,SOFTWARE
Chicason Group,"Manufacturing, Real estate and Investment Sector",MS-AX,LAGOS,00137,452848.92,0,Decemeber 2024,USD,1,40471.8,Small Quanity,DOMESTIC,1,2024,May-54,MS-CRM,DOMESTIC,SOFTWARE
Chicason Group,"Manufacturing, Real estate and Investment Sector",MS-AX,LAGOS,00137,452848.92,0,Balance,USD,1,10133.76,Small Quanity,DOMESTIC,1,2023,Jun-54,MS-CRM,DOMESTIC,SOFTWARE
Chicason Group,"Manufacturing, Real estate and Investment Sector",MS-AX,LAGOS,00137,452848.92,0,Others,USD,1,57267.6,Small Quanity,DOMESTIC,1,2023,Jul-54,MS-CRM,DOMESTIC,SOFTWARE
Chicason Group,"Manufacturing, Real estate and Investment Sector",MS-AX,LAGOS,00137,452848.92,0,Others,USD,1,57267.6,Small Quanity,DOMESTIC,1,2023,Aug-54,MS-CRM,DOMESTIC,SOFTWARE
Chicason Group,"Manufacturing, Real estate and Investment Sector",MS-AX,LAGOS,00137,452848.92,0,Others,USD,1,57267.6,Small Quanity,DOMESTIC,1,2023,Sep-54,MS-CRM,DOMESTIC,SOFTWARE
Chicason Group,"Manufacturing, Real estate and Investment Sector",MS-AX,LAGOS,00137,452848.92,0,Others,USD,1,57267.6,Small Quanity,DOMESTIC,1,2023,Oct-54,MS-CRM,DOMESTIC,SOFTWARE
Chicason Group,"Manufacturing, Real estate and Investment Sector",Others,LAGOS,00137,452848.92,0,Balance,USD,1,7292.6,Small Quanity,DOMESTIC,0,2023,Nov-54,MS-CRM,DOMESTIC,SOFTWARE
Chicason Group,"Manufacturing, Real estate and Investment Sector",Others,LAGOS,00137,452848.92,0,Balance,USD,1,10133.76,Small Quanity,DOMESTIC,0,2023,Dec-54,MS-CRM,DOMESTIC,SOFTWARE
Chicason Group,"Manufacturing, Real estate and Investment Sector",Others,LAGOS,00137,452848.92,0,MS DYN 365 FO,USD,1,7165.6,Small Quanity,DOMESTIC,0,2022,Jan-55,MS-CRM,DOMESTIC,SOFTWARE
Chicason Group,"Manufacturing, Real estate and Investment Sector",Others,LAGOS,00137,452848.92,452848.92,MS DYN 365 FO,USD,1,27165.6,Small Quanity,DOMESTIC,0,2022,Feb-55,MS-CRM,DOMESTIC,SOFTWARE
National Agency for Control of Aids,Healthcare and Public Health Sector,Others,ABUJA,00252,19.99,19.99,Business Central SSL Certificate,USD,1,19.99,Small Quanity,DOMESTIC,1,2024,Mar-55,MS-CRM,DOMESTIC,SOFTWARE
Federal Capital Territory Internal Revenue Service,Government and Public Administration Sector,MS-AX,ABUJA,00242,5669440,0,Supply Chain Attach License ,NGN,5,424800,Small Quanity,DOMESTIC,1,2022,Apr-55,MS-CRM,DOMESTIC,SOFTWARE
Federal Capital Territory Internal Revenue Service,Government and Public Administration Sector,MS-AX,ABUJA,00242,5669440,0,Azure - Dev. Environment,NGN,1,3540000,Small Quanity,DOMESTIC,1,2022,May-55,MS-CRM,DOMESTIC,SOFTWARE
Federal Capital Territory Internal Revenue Service,Government and Public Administration Sector,Others,ABUJA,00242,5669440,0,Azure - Dev. Environment,USD,1,3340,Small Quanity,DOMESTIC,0,2022,Jun-55,MS-CRM,DOMESTIC,SOFTWARE
Federal Capital Territory Internal Revenue Service,Government and Public Administration Sector,Others,ABUJA,00242,5669440,5669440,Supply Chain Attach License ,USD,10,210,Small Quanity,DOMESTIC,0,2022,Jul-55,MS-CRM,DOMESTIC,SOFTWARE
Midwestern Oil and Gas,Oil and Gas Sector,MS-AX,LAGOS,00182,168940.02,0,Licenses,USD,1,92591.04,Small Quanity,DOMESTIC,1,2024,Aug-55,MS-CRM,DOMESTIC,SOFTWARE
Midwestern Oil and Gas,Oil and Gas Sector,MS-AX,LAGOS,00182,168940.02,0,Microsoft Dynamics 365 Finance ,USD,20,2160,Large Quantity,DOMESTIC,1,2024,Sep-55,MS-CRM,DOMESTIC,SOFTWARE
Midwestern Oil and Gas,Oil and Gas Sector,MS-AX,LAGOS,00182,168940.02,0,Microsoft Dynamics 365 Supplychain,USD,20,2160,Large Quantity,DOMESTIC,1,2024,Oct-55,MS-CRM,DOMESTIC,SOFTWARE
Midwestern Oil and Gas,Oil and Gas Sector,MS-AX,LAGOS,00182,168940.02,168940.02,Dev. Environment,USD,2,1022.49,Small Quanity,DOMESTIC,0,2024,Nov-55,MS-CRM,DOMESTIC,SOFTWARE
CAL BANK PLC,Financial Services Sector,Others,ACCRA,00223,50300,0,Sales Full User,USD,5,1140,Small Quanity,FOREIGN,1,2023,Dec-55,MS-CRM,DOMESTIC,SOFTWARE
CAL BANK PLC,Financial Services Sector,Others,ACCRA,00223,50300,0,Team Member User Licenses,USD,800,32,Large Quantity,FOREIGN,1,2023,Jan-56,MS-CRM,DOMESTIC,SOFTWARE
CAL BANK PLC,Financial Services Sector,Others,ACCRA,00223,50300,50300,Dynamics 365 Sales Enterprise,USD,200,95,Large Quantity,FOREIGN,0,2023,Feb-56,MS-CRM,DOMESTIC,SOFTWARE
ENERGY SHIELD PETROCHEMICAL LIMITED,Petrochemical Sector,Others,LAGOS,00261,4000,4000,Azure Cloud Hosting,USD,1,4000,Small Quanity,DOMESTIC,1,2023,Mar-56,MS-CRM,DOMESTIC,SOFTWARE
Access Pension Fund Custodian Limited,Financial Services Sector,Others,LAGOS,00209,408000,408000,Power BI Pro License ,NGN,5,81600,Small Quanity,DOMESTIC,1,2022,Apr-56,MS-CRM,DOMESTIC,SOFTWARE
Recyclan Limited,Waste Management and Recycling Sector,MS-NAV,OTTAWA,00201,1283436.16,0,D365 BC,USD,1,1228.8,Small Quanity,FOREIGN,1,2022,May-56,MS-CRM,DOMESTIC,SOFTWARE
Recyclan Limited,Waste Management and Recycling Sector,MS-NAV,OTTAWA,00201,1283436.16,0,D365 CE - Sales License,USD,1,1167.36,Small Quanity,FOREIGN,1,2022,Jun-56,MS-CRM,DOMESTIC,SOFTWARE
Recyclan Limited,Waste Management and Recycling Sector,Others,OTTAWA,00201,1283436.16,1283436.16,Microsoft 365 Business License,NGN,1,1281040,Small Quanity,FOREIGN,0,2023,Jul-56,MS-CRM,DOMESTIC,SOFTWARE
Lotus Capital Halal Investments,Financial Services Sector,MS-NAV,LAGOS,00235,5700,0,Microsoft Customer Engagement Sales License,USD,2,1140,Small Quanity,DOMESTIC,1,2022,Aug-56,MS-CRM,DOMESTIC,SOFTWARE
Lotus Capital Halal Investments,Financial Services Sector,MS-NAV,LAGOS,00235,5700,5700,Microsoft Customer Engagement Customer Service License,USD,3,1140,Small Quanity,DOMESTIC,1,2022,Sep-56,MS-CRM,DOMESTIC,SOFTWARE
AGILE CREDIT,Financial Services Sector,MS-AZ,LAGOS,00210,10189.68,0,Azure,USD,1,9679.68,Small Quanity,DOMESTIC,1,2021,Oct-56,MS-CRM,DOMESTIC,SOFTWARE
AGILE CREDIT,Financial Services Sector,MS-AZ,LAGOS,00210,10189.68,0,Business Basic,USD,1,30,Small Quanity,DOMESTIC,1,2021,Nov-56,MS-CRM,DOMESTIC,SOFTWARE
AGILE CREDIT,Financial Services Sector,MS-AZ,LAGOS,00210,10189.68,10189.68,Microsoft 365 Business License,USD,1,480,Small Quanity,DOMESTIC,1,2021,Dec-56,MS-CRM,DOMESTIC,SOFTWARE
Ekulo Group,"Consumer Goods, Manufacturing, and Distribution Sector",MS-NAV,LAGOS,00177,2313641.2,0,BC Essential License,USD,1,2360,Small Quanity,DOMESTIC,0,2024,Jan-57,MS-CRM,DOMESTIC,SOFTWARE
Ekulo Group,"Consumer Goods, Manufacturing, and Distribution Sector",Others,LAGOS,00177,2313641.2,0,Team Member User Licenses,USD,1,472,Small Quanity,DOMESTIC,0,2024,Feb-57,MS-CRM,DOMESTIC,SOFTWARE
Ekulo Group,"Consumer Goods, Manufacturing, and Distribution Sector",Others,LAGOS,00177,2313641.2,0,Essential User Licenses,USD,1,2360,Small Quanity,DOMESTIC,0,2024,Mar-57,MS-CRM,DOMESTIC,SOFTWARE
Ekulo Group,"Consumer Goods, Manufacturing, and Distribution Sector",Others,LAGOS,00177,2313641.2,0,SQL Server License ,NGN,1,516350,Small Quanity,DOMESTIC,0,2022,Apr-57,MS-CRM,DOMESTIC,SOFTWARE
Ekulo Group,"Consumer Goods, Manufacturing, and Distribution Sector",Others,LAGOS,00177,2313641.2,0,Windows Server,NGN,3,596160,Small Quanity,DOMESTIC,0,2022,May-57,MS-CRM,DOMESTIC,SOFTWARE
Ekulo Group,"Consumer Goods, Manufacturing, and Distribution Sector",Others,LAGOS,00177,2313641.2,0,Full Users,USD,2,1392,Small Quanity,DOMESTIC,0,2022,Jun-57,MS-CRM,DOMESTIC,SOFTWARE
Ekulo Group,"Consumer Goods, Manufacturing, and Distribution Sector",Others,LAGOS,00177,2313641.2,2313641.2,Limited User,USD,3,278.4,Small Quanity,DOMESTIC,0,2022,Jul-57,MS-CRM,DOMESTIC,SOFTWARE
CDK Integrated Industries Limited,Manufacturing and Construction Sector,MS-AZ,OGUN,00159,33725.49,0,"B2ms, Windows and OS",USD,1,14307.48,Small Quanity,DOMESTIC,0,2024,Aug-57,MS-CRM,DOMESTIC,SOFTWARE
CDK Integrated Industries Limited,Manufacturing and Construction Sector,MS-AZ,OGUN,00159,33725.49,0,Web Application Firewall,USD,1,9333.214,Small Quanity,DOMESTIC,0,2024,Sep-57,MS-CRM,DOMESTIC,SOFTWARE
CDK Integrated Industries Limited,Manufacturing and Construction Sector,MS-AZ,OGUN,00159,33725.49,33725.49,"B2ms, Windows and OS",USD,1,10084.8,Small Quanity,DOMESTIC,0,2024,Oct-57,MS-CRM,DOMESTIC,SOFTWARE
DAJO OILFIELD & LOGISTICS,Oil and Gas Sector,MS-OFF,LAGOS,00316,3048,0,Business Standard,USD,8,150,Small Quanity,DOMESTIC,0,2024,Nov-57,MS-CRM,DOMESTIC,SOFTWARE
DAJO OILFIELD & LOGISTICS,Oil and Gas Sector,MS-OFF,LAGOS,00316,3048,3048,Business Premium,USD,7,264,Small Quanity,DOMESTIC,0,2024,Dec-57,MS-CRM,DOMESTIC,SOFTWARE
BUA,Industrial Sector,MS-NAV,LAGOS,00317,10572800,10572800,MS Dynamics 365 BC License,NGN,2,5286400,Small Quanity,DOMESTIC,0,2024,Jan-58,MS-CRM,DOMESTIC,SOFTWARE
Mainland Oil & Gas Limited,Oil and Gas Sector,MS-NAV,LAGOS,00152,27628.98,0,Essential User Licenses,USD,5,2360,Small Quanity,DOMESTIC,0,2024,Feb-58,MS-CRM,DOMESTIC,SOFTWARE
Mainland Oil & Gas Limited,Oil and Gas Sector,MS-OFF,LAGOS,00152,27628.98,0,Microsoft 365 Business License,USD,2,276,Small Quanity,DOMESTIC,0,2024,Mar-58,MS-CRM,DOMESTIC,SOFTWARE
Mainland Oil & Gas Limited,Oil and Gas Sector,MS-OFF,LAGOS,00152,27628.98,0,Microsoft 365 Business License,USD,8,48,Small Quanity,DOMESTIC,0,2024,Apr-58,MS-CRM,DOMESTIC,SOFTWARE
Mainland Oil & Gas Limited,Oil and Gas Sector,MS-OFF,LAGOS,00152,27628.98,0,Domain Cost,USD,1,13.98,Small Quanity,DOMESTIC,0,2024,May-58,MS-CRM,DOMESTIC,SOFTWARE
Mainland Oil & Gas Limited,Oil and Gas Sector,MS-SQL,LAGOS,00152,27628.98,0,SQL Server License ,USD,1,989,Small Quanity,DOMESTIC,0,2024,Jun-58,MS-CRM,DOMESTIC,SOFTWARE
Mainland Oil & Gas Limited,Oil and Gas Sector,MS-SQL,LAGOS,00152,27628.98,0,Windows Server,USD,18,205,Small Quanity,DOMESTIC,0,2024,Jul-58,MS-CRM,DOMESTIC,SOFTWARE
Mainland Oil & Gas Limited,Oil and Gas Sector,MS-OFF,LAGOS,00152,27628.98,0,Microsoft 365 Business License,USD,100,72,Large Quantity,DOMESTIC,0,2023,Aug-58,MS-CRM,DOMESTIC,SOFTWARE
Mainland Oil & Gas Limited,Oil and Gas Sector,MS-OFF,LAGOS,00152,27628.98,27628.98,Microsoft 365 Business License,USD,20,150,Large Quantity,DOMESTIC,0,2023,Sep-58,MS-CRM,DOMESTIC,SOFTWARE
MAFA RICE MILL LIMITED,Agriculture and Food Processing Sector,MS-NAV,KANO,00304,2876,0,Time and Attendance Machine,USD,2,438,Small Quanity,DOMESTIC,0,2024,Oct-58,MS-CRM,DOMESTIC,SOFTWARE
MAFA RICE MILL LIMITED,Agriculture and Food Processing Sector,MS-NAV,KANO,00304,2876,2876,T&M ADDON SOLUTION,USD,1,2000,Small Quanity,DOMESTIC,0,2024,Nov-58,MS-CRM,DOMESTIC,SOFTWARE
NNPC Pension Fund Limited,Financial Services Sector,Others,LAGOS,00298,166464.88,0,BC Essential License,USD,18,903,Small Quanity,DOMESTIC,0,2024,Dec-58,MS-CRM,DOMESTIC,SOFTWARE
NNPC Pension Fund Limited,Financial Services Sector,Others,LAGOS,00298,166464.88,0,BC Team Members Licenses,USD,75,103.2,Large Quantity,DOMESTIC,0,2024,Jan-59,MS-CRM,DOMESTIC,SOFTWARE
NNPC Pension Fund Limited,Financial Services Sector,MS-NAV,LAGOS,00298,166464.88,0,Tables,USD,3,944,Small Quanity,DOMESTIC,0,2024,Feb-59,MS-CRM,DOMESTIC,SOFTWARE
NNPC Pension Fund Limited,Financial Services Sector,MS-NAV,LAGOS,00298,166464.88,0,Code Units,USD,1,944,Small Quanity,DOMESTIC,0,2024,Mar-59,MS-CRM,DOMESTIC,SOFTWARE
NNPC Pension Fund Limited,Financial Services Sector,MS-AZ,LAGOS,00298,166464.88,0,Security,USD,1,19704.168,Small Quanity,DOMESTIC,0,2024,Apr-59,MS-CRM,DOMESTIC,SOFTWARE
NNPC Pension Fund Limited,Financial Services Sector,MS-AZ,LAGOS,00298,166464.88,0,PAYG Server Migrate ,USD,1,30703.464,Small Quanity,DOMESTIC,0,2024,May-59,MS-CRM,DOMESTIC,SOFTWARE
NNPC Pension Fund Limited,Financial Services Sector,MS-AZ,LAGOS,00298,166464.88,0,YRSVD Server Migrate,USD,1,39379.296,Small Quanity,DOMESTIC,0,2024,Jun-59,MS-CRM,DOMESTIC,SOFTWARE
NNPC Pension Fund Limited,Financial Services Sector,MS-AZ,LAGOS,00298,166464.88,0,PAYG Server Migrate,USD,1,21225.168,Small Quanity,DOMESTIC,0,2024,Jul-59,MS-CRM,DOMESTIC,SOFTWARE
NNPC Pension Fund Limited,Financial Services Sector,MS-AZ,LAGOS,00298,166464.88,166464.88,YRSVD Server Migrate,USD,1,27682.776,Small Quanity,DOMESTIC,0,2024,Aug-59,MS-CRM,DOMESTIC,SOFTWARE
FEDERAL AIRPORTS AUTHORITY OF NIGERIA (FAAN),Aviation and Transportation Sector,MS-NAV,LAGOS,00021,94400,94400,Essential User Licenses,USD,40,2360,Large Quantity,DOMESTIC,0,2024,Sep-59,MS-CRM,DOMESTIC,SOFTWARE
Credit Direct Limited,Financial Services Sector,MS-NAV,LAGOS,00062,300,300,DocuSign (Annual Renewal),USD,1,300,Small Quanity,DOMESTIC,0,2024,Oct-59,MS-CRM,DOMESTIC,SOFTWARE
AOS Orwell Limited,Oil and Gas Sector,MS-AX,RIVERS,00102,33866.4,0,Time and Attendance Machine,USD,2,115.2,Small Quanity,DOMESTIC,0,2024,Nov-59,MS-CRM,DOMESTIC,SOFTWARE
AOS Orwell Limited,Oil and Gas Sector,MS-OFF,RIVERS,00102,33866.4,0,Exchange Online,USD,100,48,Large Quantity,DOMESTIC,0,2024,Dec-59,MS-CRM,DOMESTIC,SOFTWARE
AOS Orwell Limited,Oil and Gas Sector,MS-OFF,RIVERS,00102,33866.4,0,Exchange Online,USD,1,96,Small Quanity,DOMESTIC,0,2024,Jan-60,MS-CRM,DOMESTIC,SOFTWARE
AOS Orwell Limited,Oil and Gas Sector,MS-OFF,RIVERS,00102,33866.4,0,Microsoft 365 App,USD,5,144,Small Quanity,DOMESTIC,0,2024,Feb-60,MS-CRM,DOMESTIC,SOFTWARE
AOS Orwell Limited,Oil and Gas Sector,MS-OFF,RIVERS,00102,33866.4,0,Microsoft 365 Business License,USD,23,264,Large Quantity,DOMESTIC,0,2024,Mar-60,MS-CRM,DOMESTIC,SOFTWARE
AOS Orwell Limited,Oil and Gas Sector,MS-OFF,RIVERS,00102,33866.4,0,Microsoft Entra,USD,1,108,Small Quanity,DOMESTIC,0,2024,Apr-60,MS-CRM,DOMESTIC,SOFTWARE
AOS Orwell Limited,Oil and Gas Sector,MS-OFF,RIVERS,00102,33866.4,33866.4,Microsoft 365 Business License,USD,182,120,Large Quantity,DOMESTIC,0,2024,May-60,MS-CRM,DOMESTIC,SOFTWARE
ACCESS INVESTOR SERVICES NOMINEE,Financial Services Sector,MS-NAV,LAGOS,00249,4720,4720,BC Essential License,USD,2,2360,Small Quanity,DOMESTIC,0,2024,Jun-60,MS-CRM,DOMESTIC,SOFTWARE
SIFAX Nigeria Limited,"Logistics, Maritime, and transportation sector",Others,LAGOS,00006,17456,0,Windows Server,USD,1,936,Small Quanity,DOMESTIC,0,2024,Jul-60,MS-CRM,DOMESTIC,SOFTWARE
SIFAX Nigeria Limited,"Logistics, Maritime, and transportation sector",Others,LAGOS,00006,17456,17456,Premium License,USD,5,3304,Small Quanity,DOMESTIC,0,2024,Aug-60,MS-CRM,DOMESTIC,SOFTWARE
NIPCO Plc,Energy Sector,Others,LAGOS,00268,46256,0,Premium License,USD,10,3304,Small Quanity,DOMESTIC,0,2024,Sep-60,MS-CRM,DOMESTIC,SOFTWARE
NIPCO Plc,Energy Sector,Others,LAGOS,00268,46256,0,Team Member User Licenses,USD,20,472,Large Quantity,DOMESTIC,0,2024,Oct-60,MS-CRM,DOMESTIC,SOFTWARE
NIPCO Plc,Energy Sector,MS-NAV,LAGOS,00268,46256,0,Premium License,USD,1,3304,Small Quanity,DOMESTIC,0,2024,Nov-60,MS-CRM,DOMESTIC,SOFTWARE
NIPCO Plc,Energy Sector,MS-NAV,LAGOS,00268,46256,46256,User License,USD,1,472,Small Quanity,DOMESTIC,0,2024,Dec-60,MS-CRM,DOMESTIC,SOFTWARE
North West Petroleum and Gas Co. LTD,Energy Sector,MS-OFF,LAGOS,00142,3663040.86,0,Microsoft 365 Business License,NGN,10,115200,Small Quanity,DOMESTIC,0,2024,Jan-61,MS-CRM,DOMESTIC,SOFTWARE
North West Petroleum and Gas Co. LTD,Energy Sector,Others,LAGOS,00142,3663040.86,0,Microsoft 365 Business License,USD,1,276,Small Quanity,DOMESTIC,0,2024,Feb-61,MS-CRM,DOMESTIC,SOFTWARE
North West Petroleum and Gas Co. LTD,Energy Sector,MS-OFF,LAGOS,00142,3663040.86,0,Microsoft 365 Business License,NGN,1,2501530,Small Quanity,DOMESTIC,0,2024,Mar-61,MS-CRM,DOMESTIC,SOFTWARE
North West Petroleum and Gas Co. LTD,Energy Sector,Others,LAGOS,00142,3663040.86,3663040.86,Azure Cloud Hosting & Site Recovery,USD,1,9234.86,Small Quanity,DOMESTIC,0,2021,Apr-61,MS-CRM,DOMESTIC,SOFTWARE
ISN PRODUCTS NIG. LTD,Healthcare and Pharmaceutical Sector,MS-AX,LAGOS,00267,717709,0,Annual Database Dataverse Capacity Add-on ,USD,10,480,Small Quanity,DOMESTIC,0,2024,May-61,MS-CRM,DOMESTIC,SOFTWARE
ISN PRODUCTS NIG. LTD,Healthcare and Pharmaceutical Sector,Others,LAGOS,00267,717709,0,Additional Sales(Full) ,USD,5,142505,Small Quanity,DOMESTIC,0,2023,Jun-61,MS-CRM,DOMESTIC,SOFTWARE
ISN PRODUCTS NIG. LTD,Healthcare and Pharmaceutical Sector,MS-CRM,LAGOS,00267,717709,0,Customer Service (team members),USD,2,96,Small Quanity,DOMESTIC,0,2023,Jul-61,MS-CRM,DOMESTIC,SOFTWARE
ISN PRODUCTS NIG. LTD,Healthcare and Pharmaceutical Sector,MS-CRM,LAGOS,00267,717709,717709,Field Service,USD,2,96,Small Quanity,DOMESTIC,0,2023,Aug-61,MS-CRM,DOMESTIC,SOFTWARE
Fidson Healthcare PLC,Pharmaceuticals and Healthcare Sector,MS-NAV,LAGOS,00130,25851608,0,User License,USD,20,2360,Large Quantity,DOMESTIC,0,2024,Sep-61,MS-CRM,DOMESTIC,SOFTWARE
Fidson Healthcare PLC,Pharmaceuticals and Healthcare Sector,MS-NAV,LAGOS,00130,25851608,0,User License,USD,5,472,Small Quanity,DOMESTIC,0,2024,Oct-61,MS-CRM,DOMESTIC,SOFTWARE
Fidson Healthcare PLC,Pharmaceuticals and Healthcare Sector,Others,LAGOS,00130,25851608,0,Microsoft 365 Business License,NGN,170,87000,Large Quantity,DOMESTIC,0,2022,Nov-61,MS-CRM,DOMESTIC,SOFTWARE
Fidson Healthcare PLC,Pharmaceuticals and Healthcare Sector,Others,LAGOS,00130,25851608,0,Office 365,NGN,1,160080,Small Quanity,DOMESTIC,0,2022,Dec-61,MS-CRM,DOMESTIC,SOFTWARE
Fidson Healthcare PLC,Pharmaceuticals and Healthcare Sector,Others,LAGOS,00130,25851608,0,Office 365,NGN,2,264480,Small Quanity,DOMESTIC,0,2022,Jan-62,MS-CRM,DOMESTIC,SOFTWARE
Fidson Healthcare PLC,Pharmaceuticals and Healthcare Sector,Others,LAGOS,00130,25851608,0,Exchange Online ,NGN,13,27840,Small Quanity,DOMESTIC,0,2022,Feb-62,MS-CRM,DOMESTIC,SOFTWARE
